vehicle_id,n_rows,time_col,t_start_s,t_end_s,any_taem_success_flag,first_success_t_s,any_taem_success_latched,last_taem_success_latched,any_taem_reached_ever,last_taem_reached_ever,any_taem_reached_event,last_taem_reached_event,any_taem_reached,last_taem_reached,any_taem_in_box,last_taem_in_box,any_end_guide,last_end_guide,any_close_pass_escape,last_close_pass_escape,end_reason_last,guide_phase_last,taem_dwell_s_max_logged,taem_dwell_s_final_logged,taem_dwell_count_max_logged,taem_dwell_count_final_logged,dwell_total_s_computed,dwell_max_s_computed,taem_h_err_final,taem_h_err_min_abs,taem_v_err_final,taem_v_err_min_abs,taem_s_go_err_final,taem_s_go_err_min_abs,height_final,height_min,height_max,velocity_final,velocity_min,velocity_max,s_go_final,s_go_min,s_go_max,q_final,q_min,q_max,bank_angle_final,bank_angle_min,bank_angle_max,attack_angle_final,attack_angle_min,attack_angle_max,b1_soft_pass,b1_strict_pass,b1_vehicle_decision
0,5855,global_t,0.0,2135.290000000204,True,2135.290000000204,True,True,True,True,True,True,True,True,True,True,True,True,False,False,taem_dwell_reached,terminal_capture_phase,3.0,3.0,3.0,3.0,2.0999999999999943,2.0999999999999943,-2279.530416527032,0.3060171075849212,0.7605628826665907,0.7605628826665907,-24333.07630966436,0.8694009381797514,22720.46958347297,21275.746189560483,80407.877566788,2000.7605628826664,2000.7605628826664,7014.005515704442,25666.923690335647,25666.923690335647,11115078.852934292,75.66078343137185,51.74858249051746,506.7813397140732,-0.1590381436925335,-1.013804673239698,1.0195682266030974,0.1303487374200606,0.0922492915382786,0.3490658503988659,True,True,PASS_STRICT
1,5840,global_t,0.0,2129.3890000002016,True,2129.3890000002016,True,True,True,True,True,True,True,True,True,True,True,True,False,False,taem_dwell_reached,terminal_capture_phase,3.0,3.0,3.0,3.0,2.0999999999999943,2.0999999999999943,-2196.8946837645744,3.1262806956910936,0.6208077995527219,0.6208077995527219,-26394.923241197324,0.1581139170302776,22803.105316235426,21373.551044639247,80407.877566788,2000.6208077995527,2000.6208077995527,7014.122223284068,23605.07675880268,23605.07675880268,11115078.852934292,75.176768639198,51.74858249051746,509.0999720457045,-0.1785528220112477,-1.0199961266182584,1.0259915708264231,0.131281641542773,0.0917594903144458,0.3490658503988659,True,True,PASS_STRICT
2,5813,global_t,0.0,2124.3130000002034,True,2124.3130000002034,True,True,True,True,True,True,True,True,True,True,True,True,False,False,taem_dwell_reached,terminal_capture_phase,3.0,3.0,3.0,3.0,2.0999999999999943,2.0999999999999943,-2232.416483052599,31.602340827030275,2.8802732188601112,2.8802732188601112,-26426.89891503073,0.1878012024462805,22767.5835169474,21414.11688005627,80407.877566788,2002.88027321886,2002.88027321886,7014.239213434395,23573.10108496927,23573.10108496927,11115078.852934292,75.64580128575663,51.74858249051746,511.5337221465591,-0.1999539290950985,-1.0249719403932045,1.0310338949334872,0.1314998250245904,0.0912110812538729,0.3490658503988659,True,True,PASS_STRICT
