global_t,mis_id,E,longitude,latitude,height,velocity,path_angle,heading_angle,t,m,attack_angle,bank_angle,CL,CD,L,D,lz_lon,lz_lat,lz_h,lz_id,guide_process,end_guide,end_reason,guide_phase,t_local,s_go,sgo_ref,ref_psi,delta_psi,q,L12D,sigma_max,terminal_capture_active,taem_in_box,taem_reached,taem_reached_event,taem_reached_ever,taem_success_latched,taem_fail_latched,taem_dwell_s,taem_dwell_count,taem_t_first_in_box,taem_t_reached,taem_t_global,taem_t_local,taem_h_err,taem_v_err,taem_s_go_err,taem_h_norm,taem_v_norm,taem_sgo_norm,taem_box_score,box_score,taem_capture_weight,taem_heading_weight,close_pass_escape,escape_rebound_m,s_go_min_running,sigma_cmd_raw,sigma_cmd_prev,sigma_cmd_rate_limited,sigma_cmd_smoothed,success_mode,phase2_role,role_name,role_heading_delta_deg,pathspec_name,psi_bias_deg,terminal_alpha_boost_deg,policy_family,b5a_case_label,b5a_height_delta_m,b5a_velocity_delta_mps,b5a_heading_spread_deg
0.0,0,-37293108.785901845,0.0,0.8726646259971648,80076.23572539,6998.949650811,0.0,2.059488517353309,0.0,907.185,0.3490658503988659,0.0,0.7584056540488449,0.295849143040562,66.88502900477309,26.09141744614528,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,0.0,11115078.852934292,,2.046823269318649,0.0126652480346596,52.93742271426655,,,False,False,False,False,False,False,False,0.0,0,,,,,55076.23572539,4998.949650811,11065078.852934292,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11115078.852934292,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.0,0,-37293254.52107602,0.0014893306898917,0.8721546853006484,80075.57720367581,6998.929729490146,-0.0001881792030368,2.0607387284200374,1.0,907.185,0.3490658503988659,0.0,0.7584066874562649,0.2958492375823004,66.89134647323789,26.093854632712667,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.0,11108167.349054528,,2.047966334313053,0.0127723941069843,52.939562656277566,,,False,False,False,False,False,False,False,0.0,0,,,,,55075.57720367581,4998.929729490146,11058167.349054528,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11108167.349054528,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.1,0,-37293269.08975986,0.0016381592492164,0.8721036254888634,80075.43891299175,6998.927837173106,-0.0002069975300897,2.060863639592448,1.1,907.185,0.3490658503988659,0.0,0.7584068498884153,0.2958492524442048,66.89271221003162,26.09438311931771,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.1,11107476.200202756,,2.048080534177778,0.0127831054146692,52.94006665010544,,,False,False,False,False,False,False,False,0.0,0,,,,,55075.43891299176,4998.927837173106,11057476.200202756,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11107476.200202756,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.2000000000000002,0,-37293283.65763225,0.0017869688087133,0.8720525537339572,80075.28745151137,6998.925962994912,-0.0002258159264778,2.060988530776765,1.2000000000000002,907.185,0.3490658503988659,0.0,0.7584070230651694,0.2958492682897108,66.89421142651598,26.094963392304148,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.2000000000000002,11106785.051618766,,2.0481947146540183,0.0127938161227469,52.94062337614874,,,False,False,False,False,False,False,False,0.0,0,,,,,55075.287451511365,4998.925962994912,11056785.051618766,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11106785.051618766,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.3000000000000005,0,-37293298.22473349,0.0019357593688727,0.872001470038427,80075.12281919367,6998.924106949875,-0.0002446343897985,2.061113401972988,1.3000000000000005,907.185,0.3490658503988659,0.0,0.7584072069868076,0.2958492851189452,66.89584413199108,26.095595455255488,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.3000000000000005,11106093.90329967,,2.0483088757416925,0.0128045262312954,52.94123283609844,,,False,False,False,False,False,False,False,0.0,0,,,,,55075.12281919367,4998.924106949875,11056093.90329967,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11106093.90329967,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.4000000000000004,0,-37293312.79110397,0.0020845309301875,0.8719503744047697,80074.94501599928,6998.922269032301,-0.0002634529176495,2.061238253181114,1.4000000000000004,907.185,0.3490658503988659,0.0,0.7584074016536205,0.2958493029320442,66.89761033654098,26.09627931205817,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.4000000000000004,11105402.755242588,,2.048423017440723,0.0128152357403914,52.94189503179667,,,False,False,False,False,False,False,False,0.0,0,,,,,55074.945015999285,4998.922269032301,11055402.755242588,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11105402.755242588,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.5000000000000004,0,-37293327.35678401,0.0022332834931528,0.8718992668354821,80074.75404189041,6998.920449236497,-0.0002822715076283,2.061363084401147,1.5000000000000004,907.185,0.3490658503988659,0.0,0.7584076070658922,0.2958493217291386,66.89951005103279,26.09701496690045,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.5000000000000004,11104711.607444638,,2.0485371397510344,0.0128259446501126,52.94260996523692,,,False,False,False,False,False,False,False,0.0,0,,,,,55074.75404189041,4998.920449236497,11054711.607444638,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11104711.607444638,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.6000000000000003,0,-37293341.921813965,0.0023820170582661,0.8718481473330606,80074.54989683082,6998.918647556764,-0.0003010901573325,2.061487895633089,1.6000000000000003,907.185,0.3490658503988659,0.0,0.758407823223914,0.2958493415103728,66.90154328711753,26.09780242427399,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.6000000000000003,11104020.459902938,,2.048651242672552,0.0128366529605372,52.94337763856389,,,False,False,False,False,False,False,False,0.0,0,,,,,55074.54989683082,4998.918647556764,11054020.459902938,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11104020.459902938,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.7000000000000006,0,-37293356.48623414,0.0025307316260271,0.871797015900001,80074.3325807859,6998.916863987403,-0.0003199088643599,2.0616126868769475,1.7000000000000006,907.185,0.3490658503988659,0.0,0.7584080501280064,0.2958493622759118,66.90371005723222,26.09864168897451,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.7000000000000006,11103329.312614609,,2.048765326205205,0.012847360671742,52.94419805407354,,,False,False,False,False,False,False,False,0.0,0,,,,,55074.33258078589,4998.916863987403,11053329.312614609,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11103329.312614609,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
1.8000000000000007,0,-37293371.05008494,0.0026794271969379,0.8717458725387992,80074.10209372255,6998.915098522712,-0.000338727626308,2.061737458132731,1.8000000000000007,907.185,0.3490658503988659,0.0,0.7584082877784428,0.295849384025891,66.90601037459338,26.099532766097447,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.8000000000000007,11102638.165576763,,2.048879390348925,0.0128580677838052,52.94507121421306,,,False,False,False,False,False,False,False,0.0,0,,,,,55074.10209372256,4998.915098522712,11052638.165576763,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11102638.165576763,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp76p2357m_vm1p05035mps_sp2deg,76.23572539,-1.050349189,2.0
