global_t,mis_id,E,longitude,latitude,height,velocity,path_angle,heading_angle,t,m,attack_angle,bank_angle,CL,CD,L,D,lz_lon,lz_lat,lz_h,lz_id,guide_process,end_guide,end_reason,guide_phase,t_local,s_go,sgo_ref,ref_psi,delta_psi,q,L12D,sigma_max,terminal_capture_active,taem_in_box,taem_reached,taem_reached_event,taem_reached_ever,taem_success_latched,taem_fail_latched,taem_dwell_s,taem_dwell_count,taem_t_first_in_box,taem_t_reached,taem_t_global,taem_t_local,taem_h_err,taem_v_err,taem_s_go_err,taem_h_norm,taem_v_norm,taem_sgo_norm,taem_box_score,box_score,taem_capture_weight,taem_heading_weight,close_pass_escape,escape_rebound_m,s_go_min_running,sigma_cmd_raw,sigma_cmd_prev,sigma_cmd_rate_limited,sigma_cmd_smoothed,success_mode,phase2_role,role_name,role_heading_delta_deg,pathspec_name,psi_bias_deg,terminal_alpha_boost_deg,policy_family,b5a_case_label,b5a_height_delta_m,b5a_velocity_delta_mps,b5a_heading_spread_deg
0.0,0,-37285381.00828567,0.0,0.8726646259971648,80129.630430402,6999.980642345,0.0,2.059488517353309,0.0,907.185,0.3490658503988659,0.0,0.7583358389825626,0.2958428000052761,66.36491225267135,25.89035154830155,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,0.0,11115078.852934292,,2.046823269318649,0.0126652480346596,52.75032277185432,,,False,False,False,False,False,False,False,0.0,0,,,,,55129.630430402,4999.980642345,11065078.852934292,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11115078.852934292,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.0,0,-37285525.21299301,0.0014895376472803,0.8721546143201124,80128.97283129413,6999.9609413203725,-0.0001878878673103,2.060738887190063,1.0,907.185,0.3490658503988659,0.0,0.7583368646926957,0.2958428925660666,66.37117497739452,25.89276784833333,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.0,11108166.388047624,,2.0479664931185333,0.0127723940715296,52.75245679952412,,,False,False,False,False,False,False,False,0.0,0,,,,,55128.97283129413,4999.9609413203725,11058166.388047624,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11108166.388047624,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.1,0,-37285539.62861118,0.0016383868765546,0.8721035473918902,80128.83473436597,6999.959070880522,-0.0002066770573988,2.060863814212597,1.1,907.185,0.3490658503988659,0.0,0.7583370261891952,0.295842907141339,66.37252850428737,25.89329164857484,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.1,11107475.14308333,,2.048080708836506,0.0127831053760907,52.75295877144261,,,False,False,False,False,False,False,False,0.0,0,,,,,55128.83473436597,4999.959070880522,11057475.14308333,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11107475.14308333,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.2000000000000002,0,-37285554.04341378,0.001787217101308,0.8720524685172092,80128.68348509632,6999.957218551897,-0.0002254663162439,2.060988721242148,1.2000000000000002,907.185,0.3490658503988659,0.0,0.7583371984001241,0.2958429226841156,66.374014285946,25.893866762778465,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.2000000000000002,11106783.89838468,,2.0481949051610258,0.012793816081122,52.7535132154628,,,False,False,False,False,False,False,False,0.0,0,,,,,55128.68348509632,4999.957218551897,11056783.89838468,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11106783.89838468,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.3000000000000005,0,-37285568.45744078,0.0019360283220299,0.872001377698568,80128.5190834445,6999.955384328861,-0.000244255641463,2.0611136082787125,1.3000000000000005,907.185,0.3490658503988659,0.0,0.7583373813257706,0.2958429391945274,66.37563233157366,25.89449319449069,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.3000000000000005,11106092.6539488,,2.048309082092012,0.0128045261867009,52.75412013326644,,,False,False,False,False,False,False,False,0.0,0,,,,,55128.519083444495,4999.955384328861,11056092.6539488,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11106092.6539488,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.4000000000000004,0,-37285582.87073214,0.0020848205392121,0.8719502749384648,80128.34152937139,6999.953568205773,-0.000263045030674,2.061238475322289,1.4000000000000004,907.185,0.3490658503988659,0.0,0.7583375749664106,0.2958429566727003,66.37738265114787,25.89517094755669,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.4000000000000004,11105401.4097728,,2.048423239629384,0.0128152356929054,52.75477952668573,,,False,False,False,False,False,False,False,0.0,0,,,,,55128.34152937139,4999.953568205773,11055401.4097728,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11105401.4097728,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.5000000000000004,0,-37285597.28332786,0.0022335937533488,0.8718991602393975,80128.1508228395,6999.951770176989,-0.0002818344814945,2.0613633223728782,1.5000000000000004,907.185,0.3490658503988659,0.0,0.758337779322326,0.2958429751187663,66.37926525542116,25.895900026120984,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.5000000000000004,11104710.16585381,,2.0485373777730658,0.0128259445998124,52.75549139770294,,,False,False,False,False,False,False,False,0.0,0,,,,,55128.150822839496,4999.951770176989,11054710.16585381,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11104710.16585381,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.6000000000000003,0,-37285611.69526792,0.0023823479649363,0.8718480336038638,80127.94696381282,6999.949990236864,-0.0003006239915422,2.061488149430484,1.6000000000000003,907.185,0.3490658503988659,0.0,0.7583379943938227,0.2958429945328803,66.3812801559241,25.89668043462946,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.6000000000000003,11104018.922188949,,2.048651496522983,0.0128366529075001,52.75625574845098,,,False,False,False,False,False,False,False,0.0,0,,,,,55127.94696381282,4999.949990236864,11054018.922188949,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11104018.922188949,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.7000000000000006,0,-37285626.10659229,0.0025310831744735,0.8717968950343609,80127.729952257,6999.94822837975,-0.0003194135584349,2.0616129564951096,1.7000000000000006,907.185,0.3490658503988659,0.0,0.7583382201811905,0.295843014915187,66.3834273649605,25.89751217782596,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.7000000000000006,11103327.678775342,,2.048765595879064,0.0128473606160457,52.75707258121281,,,False,False,False,False,False,False,False,0.0,0,,,,,55127.729952257,4999.94822837975,11053327.678775342,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11103327.678775342,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
1.8000000000000007,0,-37285640.517341,0.0026797993824615,0.8717457445333858,80127.49978813919,6999.946484599995,-0.0003382031797902,2.061737743566765,1.8000000000000007,907.185,0.3490658503988659,0.0,0.7583384566847245,0.2958430362658381,66.38570689561058,25.898395260754324,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.8000000000000007,11102636.435610108,,2.048879675841238,0.012858067725527,52.75794189842193,,,False,False,False,False,False,False,False,0.0,0,,,,,55127.49978813919,4999.946484599995,11052636.435610108,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11102636.435610108,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp129p63m_vm0p0193577mps_sp2deg,129.630430402,-0.019357655,2.0
