_vehicle_id,_role_name,_time_s,_longitude_deg,_latitude_deg,_height_m,_east_km,_north_km,_altitude_km
0,route_left,0.0,0.0,50.0,80278.651780731,0.0,0.0,80.278651780731
0,route_left,1.0,0.08533904593544503,49.97078025817162,80277.99320201218,6.099584507784147,-3.2490870491793395,80.27799320201218
0,route_left,1.1,0.09386696222467959,49.96785451647987,80277.8548993917,6.709114946182105,-3.5744146819747002,80.27785489939171
0,route_left,1.2000000000000002,0.10239378984170067,49.96492809035915,80277.70342484617,7.318567572037226,-3.8998184197983377,80.27770342484617
0,route_left,1.3000000000000005,0.11091952881457748,49.96200097995255,80277.53877833592,7.927942387355751,-4.225298246741142,80.27753877833592
0,route_left,1.4000000000000004,0.11944417917149956,49.95907318540314,80277.3609598228,8.537239394152518,-4.550854146893293,80.2773609598228
0,route_left,1.5000000000000004,0.1279677409408054,49.95614470685399,80277.16996927027,9.146458594453016,-4.87648610434639,80.27716996927026
0,route_left,1.6000000000000003,0.13649021415095378,49.95321554444814,80276.96580664325,9.755599990291323,-5.202194103194148,80.27696580664325
0,route_left,1.7000000000000006,0.1450115988305468,49.95028569832861,80276.74847190823,10.364663583711769,-5.527978127535946,80.27674847190823
0,route_left,1.8000000000000007,0.1535318950083125,49.9473551686384,80276.51796503326,10.973649376767685,-5.853838161467625,80.27651796503326
0,route_left,1.9000000000000008,0.16205110271311657,49.9444239555205,80276.27428598792,11.582557371522237,-6.179774189092804,80.27627428598792
0,route_left,2.000000000000001,0.1705692219739621,49.94149205911788,80276.01743474332,12.191387570048407,-6.505786194511568,80.27601743474332
0,route_left,2.100000000000001,0.17908625281997823,49.938559479573485,80275.74741127211,12.800139974428198,-6.831874161829661,80.2757474112721
0,route_left,2.200000000000001,0.1876021952804317,49.935626217030254,80275.46421554849,13.408814586753444,-7.158038075153531,80.2754642155485
0,route_left,2.300000000000001,0.19611704938472094,49.932692271631105,80275.16784754819,14.017411409125385,-7.484277918591045,80.27516784754819
0,route_left,2.400000000000001,0.2046308151623705,49.92975764351893,80274.85830724849,14.62593044365428,-7.810593676252895,80.2748583072485
0,route_left,2.5000000000000013,0.2131434926430481,49.92682233283661,80274.5355946282,15.234371692460625,-8.136985332253314,80.2745355946282
0,route_left,2.6000000000000014,0.22165508185655328,49.923886339727,80274.19970966771,15.842735157674328,-8.463452870705115,80.27419970966771
0,route_left,2.700000000000001,0.23016558283281163,49.92094966433295,80273.85065234888,16.451020841434318,-8.789996275725363,80.27385065234887
0,route_left,2.8000000000000016,0.23867499560188624,49.91801230679729,80273.48842265517,17.059228745889342,-9.116615531432528,80.27348842265516
0,route_left,2.9000000000000017,0.24718332019397202,49.91507426726281,80273.11302057155,17.66735887319757,-9.44331062194721,80.27311302057154
0,route_left,3.0000000000000018,0.25569055663939555,49.91213554587232,80272.72444608454,18.2754112255266,-9.770081531392124,80.27272444608454
0,route_left,3.100000000000002,0.26419670496861536,49.90919614276857,80272.32269918222,18.883385805053432,-10.096928243891407,80.27232269918221
0,route_left,3.200000000000002,0.2727017652122216,49.906256058094336,80271.90777985417,19.491282613964493,-10.423850743572018,80.27190777985417
0,route_left,3.300000000000002,0.281205737400942,49.90331529199234,80271.47968809155,20.09910165445604,-10.750849014562338,80.27147968809155
0,route_left,3.400000000000002,0.28970862156563043,49.900373844605305,80271.03842388706,20.70684292873334,-11.077923040992154,80.27103842388706
0,route_left,3.500000000000002,0.2982104177372723,49.897431716075914,80270.58398723492,21.31450643901108,-11.405072806996923,80.27058398723491
0,route_left,3.6000000000000023,0.306711125946985,49.89448890654687,80270.1163781309,21.92209218751335,-11.732298296707846,80.2701163781309
0,route_left,3.7000000000000015,0.31521074622602924,49.89154541616081,80269.63559657232,22.529600176474506,-12.059599494264619,80.26963559657231
0,route_left,3.8000000000000025,0.32370927860577425,49.88860124506041,80269.14164255802,23.137030408136663,-12.3869763838034,80.26914164255803
0,route_left,3.9000000000000026,0.33220672311775007,49.88565639338827,80268.63451608842,23.74438288475341,-12.714428949466006,80.26863451608843
0,route_left,4.000000000000003,0.34070307979358955,49.882710861287,80268.11421716546,24.351657608585704,-13.041957175394959,80.26811421716546
0,route_left,4.100000000000002,0.3491983486650805,49.87976464889921,80267.58074579263,24.95885458190557,-13.369561045734907,80.26758074579263
0,route_left,4.200000000000002,0.3576925297641252,49.87681775636746,80267.03410197493,25.565973806993213,-13.697240544632614,80.26703410197493
0,route_left,4.300000000000002,0.3661856231227691,49.8738701838343,80266.47428571897,26.173015286139066,-14.024995656236973,80.26647428571897
0,route_left,4.400000000000001,0.3746776287731781,49.87092193144227,80265.90129703285,26.77997902164219,-14.352826364698286,80.26590129703285
0,route_left,4.500000000000001,0.38316854674765555,49.86797299933389,80265.31513592623,27.386865015811452,-14.68073265416969,80.26531513592623
0,route_left,4.6000000000000005,0.39165837707863665,49.86502338765165,80264.71580241031,27.99367327096514,-15.008714508806436,80.26471580241031
0,route_left,4.7,0.40014711979868833,49.86207309653803,80264.10329649787,28.600403789430985,-15.33677191276449,80.26410329649786
0,route_left,4.8,0.4086347749405034,49.85912212613551,80263.47761820316,29.207056573545678,-15.66490485020335,80.26347761820317
0,route_left,4.9,0.4171213425369068,49.85617047658652,80262.83876754207,29.813631625655383,-15.99311330528393,80.26283876754206
0,route_left,4.999999999999999,0.42560682262086064,49.853218148033484,80262.18674453195,30.420128948116055,-16.321397262169267,80.26218674453195
0,route_left,5.099999999999999,0.43409121522544186,49.850265140618816,80261.52154919175,31.02654854329186,-16.64975670502381,80.26152154919174
0,route_left,5.199999999999998,0.4425745203838763,49.84731145448491,80260.84318154195,31.632890413557607,-16.97819161801484,80.26084318154194
0,route_left,5.299999999999998,0.4510567381295158,49.84435708977413,80260.15164160456,32.239154561297106,-17.30670198531176,80.26015164160457
0,route_left,5.399999999999998,0.4595378684958268,49.84140204662883,80259.44692940317,32.84534098890236,-17.635287791084675,80.25944692940317
0,route_left,5.499999999999997,0.4680179115164248,49.83844632519134,80258.7290449629,33.45144969877604,-17.963949019507947,80.2587290449629
0,route_left,5.599999999999997,0.47649686722504553,49.83548992560399,80257.99798831041,34.057480693329374,-18.292685654755214,80.25799798831041
0,route_left,5.699999999999997,0.48497473565556787,49.83253284800906,80257.25375947391,34.66343397498387,-18.62149768100578,80.25725375947391
0,route_left,5.799999999999996,0.49345151684197414,49.829575092548836,80256.49635848319,35.26930954616839,-18.950385082437542,80.25649635848319
0,route_left,5.899999999999996,0.5019272108184067,49.82661665936559,80255.72578536953,35.875107409323256,-19.279347843231918,80.25572578536953
0,route_left,5.999999999999996,0.5104018176191172,49.82365754860155,80254.94204016581,36.480827566896586,-19.608385947571755,80.25494204016582
0,route_left,6.099999999999995,0.5188753372784943,49.82069776039895,80254.14512290644,37.08647002134632,-19.937499379644137,80.25414512290644
0,route_left,6.199999999999995,0.5273477698310532,49.817737294899985,80253.33503362737,37.6920347751394,-20.266688123634733,80.25333503362737
0,route_left,6.2999999999999945,0.5358191153114463,49.81477615224686,80252.51177236612,38.29752183075261,-20.595952163733457,80.25251177236612
0,route_left,6.399999999999994,0.5442893737544464,49.811814332581726,80251.67533916175,38.90293119067132,-20.925291484132348,80.25167533916175
0,route_left,6.499999999999994,0.5527585451949638,49.80885183604675,80250.82573405489,39.50826285739073,-21.254706069024145,80.25082573405489
0,route_left,6.599999999999993,0.5612266296680235,49.80588866278405,80249.96295708769,40.113516833414266,-21.58419590260513,80.24996295708769
0,route_left,6.699999999999993,0.569693627208805,49.80292481293574,80249.08700830386,40.718693121256344,-21.913760969073003,80.24908700830386
0,route_left,6.799999999999993,0.5781595378525853,49.79996028664392,80248.19788774868,41.32379172343838,-22.243401252627574,80.24819788774869
0,route_left,6.899999999999992,0.5866243616347963,49.79699508405068,80247.29559546898,41.928812642492886,-22.573116737469373,80.24729559546898
0,route_left,6.999999999999992,0.595088098590984,49.79402920529805,80246.38013151313,42.533755880960484,-22.902907407804573,80.24638013151312
0,route_left,7.099999999999992,0.6035507487568326,49.79106265052809,80245.45149593105,43.13862144139168,-23.232773247837248,80.24545149593105
0,route_left,7.199999999999991,0.6120123121681516,49.78809541988282,80244.50968877424,43.74340932634596,-23.562714241775694,80.24450968877424
0,route_left,7.299999999999991,0.6204727888608655,49.785127513504236,80243.55471009573,44.34811953839104,-23.89273037383034,80.24355471009574
0,route_left,7.399999999999991,0.6289321788710595,49.782158931534326,80242.58655995013,44.95275208010605,-24.222821628213023,80.24258655995013
0,route_left,7.49999999999999,0.6373904822349098,49.779189674115045,80241.60523839357,45.55730695407672,-24.552987989138423,80.24160523839357
0,route_left,7.59999999999999,0.6458476989887477,49.77621974138835,80240.61074548378,46.1617841628998,-24.883229440822618,80.24061074548378
0,route_left,7.699999999999989,0.6543038291690251,49.77324913349617,80239.60308128,46.76618370918067,-25.21354596748311,80.23960308128
0,route_left,7.799999999999989,0.6627588728123134,49.77027785058042,80238.58224584308,47.37050559553329,-25.54393755334023,80.23858224584308
0,route_left,7.899999999999989,0.6712128299553225,49.76730589278297,80237.54823923539,47.97474982458146,-25.874404182618544,80.2375482392354
0,route_left,7.999999999999988,0.6796657006348932,49.764333260245714,80236.50106152086,48.57891639895838,-26.204945839539807,80.23650106152085
0,route_left,8.099999999999989,0.6881174848879757,49.76135995311049,80235.440712765,49.18300532130505,-26.535562508332827,80.235440712765
0,route_left,8.199999999999989,0.6965681827516691,49.75838597151915,80234.36719303486,49.787016594273126,-26.86625417322501,80.23436719303487
0,route_left,8.299999999999988,0.7050177942631926,49.755411315613486,80233.28050239908,50.39095022052282,-27.197020818447292,80.23328050239908
0,route_left,8.399999999999988,0.7134663194598916,49.75243598553533,80232.18064092782,50.99480620272341,-27.52786242823133,80.23218064092782
0,route_left,8.499999999999988,0.7219137583792319,49.749459981426426,80231.06760869283,51.59858454355275,-27.858778986815118,80.23106760869283
0,route_left,8.599999999999987,0.7303601110588167,49.746483303428555,80229.9414057674,52.20228524569849,-28.189770478432443,80.2299414057674
0,route_left,8.699999999999987,0.738805377536381,49.74350595168345,80228.8020322264,52.80590831185776,-28.520836887324133,80.22880203222641
0,route_left,8.799999999999986,0.7472495578497685,49.74052792633285,80227.64948814629,53.40945374473542,-28.851978197730332,80.22764948814628
0,route_left,8.899999999999986,0.7556926520369723,49.73754922751844,80226.48377360502,54.012921547047,-29.183194393894706,80.22648377360503
0,route_left,8.999999999999986,0.7641346601360997,49.73456985538192,80225.30488868218,54.616311721516226,-29.51448546006163,80.22530488868217
0,route_left,9.099999999999984,0.7725755821853784,49.731589810064946,80224.11283345889,55.21962427087542,-29.84585138048044,80.22411283345889
0,route_left,9.199999999999983,0.781015418223185,49.72860909170917,80222.90760801783,55.822859197867515,-30.177292139399043,80.22290760801783
0,route_left,9.299999999999985,0.7894541682879997,49.72562770045623,80221.68921244328,56.42601650524289,-30.50880772106819,80.22168921244328
0,route_left,9.399999999999984,0.7978918324184395,49.722645636447716,80220.45764682103,57.029096195761674,-30.840398109744285,80.22045764682103
0,route_left,9.499999999999984,0.8063284106532538,49.71966289982524,80219.2129112385,57.632098272193474,-31.172063289680896,80.2192129112385
0,route_left,9.599999999999984,0.8147639030313062,49.71667949073037,80217.95500578465,58.23502273731605,-31.503803245135135,80.21795500578465
0,route_left,9.699999999999983,0.8231983095915979,49.71369540930465,80216.68393055,58.83786959391701,-31.83561796036977,80.21668393055
0,route_left,9.799999999999985,0.8316316303732505,49.71071065568963,80215.39968562666,59.44063884479257,-32.16750741964404,80.21539968562666
0,route_left,9.899999999999984,0.8400638654155058,49.70772523002682,80214.10227110829,60.0433304927475,-32.499471607223526,80.21410227110829
0,route_left,9.999999999999982,0.8484950147577492,49.70473913245771,80212.79168709015,60.64594454059688,-32.831510507373835,80.21279168709016
0,route_left,10.099999999999982,0.8569250784394801,49.70175236312379,80211.46793366906,61.24848099116391,-33.16362410436341,80.21146793366906
