vehicle_id,taem_reached,taem_reached_any,t_end,s_go_last_m,lon_end_deg,lat_end_deg,h_err_minabs_m,v_err_minabs_mps,s_go_err_minabs_m,psi_err_minabs_rad,taem_lb_score,taem_end_score,q_max,dwell_max_s,end_reason,guide_phase_last
1,False,False,,275208.5577213663,77.72421708162715,-24.850631751708043,0.1170459320383088,0.0759430869527477,0.1273325822476181,2.1770041755964087e-06,0.0006328590579395641,19.05365409640403,1755.3439230959225,0.0,touchdown,bias_explicit_guidance
0,False,False,,52694.27185582675,75.52312983230759,-24.997288363300758,1.358033037999121,0.0510219168356798,16.314072253313498,3.703605139460109e-06,0.0010876048168875665,16.645170611168737,840.2633333358416,0.0,touchdown,bias_explicit_guidance
2,False,False,,6178438.02195582,135.66176747239342,-66.2947711948803,0.4061262317518412,0.1217252649137208,937145.9344194904,2.173801463278835e-06,62.47639562796603,408.56253479705464,506.4877794109258,0.0,touchdown,bias_explicit_guidance
